BsmtFinSF1,TotalBsmtSF,2ndFlrSF,GarageArea
0.4835390946502057,0.5864197530864197,0.5850480109739369,0.3751714677640604
0.6700960219478738,0.8648834019204389,-0.0006858710562414267,0.3148148148148148
0.3326474622770919,0.6303155006858709,0.593278463648834,0.4163237311385459
0.1474622770919067,0.5178326474622771,0.5178326474622771,0.4396433470507545
0.4485596707818929,0.7846364883401921,0.7215363511659808,0.5727023319615911
0.5013717421124828,0.5452674897119342,0.387517146776406,0.32853223593964337
0.9382716049382716,1.1556927297668038,-0.0006858710562414267,0.4355281207133059
0.588477366255144,0.7585733882030178,0.6735253772290809,0.33127572016460904
-0.0006858710562414267,0.6522633744855967,0.5150891632373114,0.32030178326474623
0.5829903978052126,0.6790123456790124,-0.0006858710562414267,0.139917695473251
0.6207133058984909,0.7126200274348422,-0.0006858710562414267,0.2626886145404664
0.6838134430727023,0.8052126200274348,0.7825788751714677,0.5041152263374485
0.50480109739369,0.6248285322359396,-0.0006858710562414267,0.24074074074074076
-0.0006858710562414267,1.0240054869684498,-0.0006858710562414267,0.5754458161865569
0.5020576131687242,0.8587105624142661,-0.0006858710562414267,0.24074074074074076
-0.0006858710562414267,0.5699588477366255,-0.0006858710562414267,0.3943758573388203
0.3957475994513032,0.6879286694101509,-0.0006858710562414267,0.32853223593964337
-0.0006858710562414267,-0.0006858710562414267,-0.0006858710562414267,0.3532235939643347
0.44238683127572015,0.7633744855967077,-0.0006858710562414267,0.3943758573388203
0.3449931412894376,0.7050754458161865,-0.0006858710562414267,0.20096021947873802
-0.0006858710562414267,0.7935528120713305,0.8347050754458162,0.5843621399176955
-0.0006858710562414267,0.43621399176954734,-0.0006858710562414267,0.191358024691358
-0.0006858710562414267,1.2181069958847737,-0.0006858710562414267,0.3655692729766804
0.5754458161865569,0.7126200274348422,-0.0006858710562414267,0.39163237311385457
0.12825788751714676,0.7263374485596708,-0.0006858710562414267,0.18449931412894371
-0.0006858710562414267,1.0733882030178326,-0.0006858710562414267,0.6097393689986282
0.1598079561042524,0.6165980795610425,-0.0006858710562414267,0.3943758573388203
0.8347050754458162,1.1680384087791496,-0.0006858710562414267,0.5288065843621399
0.8751714677640603,1.0171467764060356,-0.0006858710562414267,0.21810699588477364
-0.0006858710562414267,0.3559670781893004,-0.0006858710562414267,0.16392318244170095
-0.0006858710562414267,0.4444444444444444,0.4574759945130316,0.1707818930041152
-0.0006858710562414267,0.8415637860082305,-0.0006858710562414267,0.1851851851851852
-0.0006858710562414267,0.8456790123456791,-0.0006858710562414267,0.33127572016460904
0.6975308641975309,0.958161865569273,-0.0006858710562414267,0.3058984910836763
0.7901234567901234,1.0699588477366255,-0.0006858710562414267,0.38065843621399176
-0.0006858710562414267,0.7654320987654321,0.9046639231824416,0.4732510288065844
-0.0006858710562414267,0.7517146776406035,-0.0006858710562414267,0.4602194787379972
0.8312757201646089,0.8888888888888888,-0.0006858710562414267,0.34087791495198905
0.5006858710562414,0.7242798353909464,-0.0006858710562414267,0.1680384087791495
-0.0006858710562414267,-0.0006858710562414267,-0.0006858710562414267,-0.0006858710562414267
0.4403292181069959,0.7455418381344306,-0.0006858710562414267,0.3010973936899863
0.6625514403292181,0.9252400548696844,-0.0006858710562414267,0.21056241426611794
0.5116598079561042,0.5754458161865569,-0.0006858710562414267,0.3449931412894376
0.191358024691358,0.6426611796982167,-0.0006858710562414267,0.21056241426611794
0.12208504801097393,0.7880658436213991,-0.0006858710562414267,0.20507544581618653
0.3120713305898491,1.200960219478738,-0.0006858710562414267,0.3943758573388203
0.925925925925926,0.9828532235939644,0.4320987654320987,0.4588477366255144
0.01577503429355281,1.135116598079561,-0.0006858710562414267,0.565843621399177
-0.0006858710562414267,0.5041152263374485,0.49039780521262,-0.0006858710562414267
0.522633744855967,0.654320987654321,-0.0006858710562414267,0.26406035665294925
0.1241426611796982,0.5438957475994513,0.462962962962963,0.2654320987654321
-0.0006858710562414267,0.5589849108367627,-0.0006858710562414267,0.3614540466392318
0.07064471879286692,0.5589849108367627,-0.0006858710562414267,0.3532235939643347
1.2407407407407407,1.2626886145404663,-0.0006858710562414267,0.612482853223594
0.2626886145404664,0.2626886145404664,-0.0006858710562414267,0.39163237311385457
0.3353909465020576,0.9766803840877916,-0.0006858710562414267,0.3943758573388203
0.4444444444444444,0.6646090534979424,0.5178326474622771,0.32853223593964337
-0.0006858710562414267,0.5891632373113854,0.5891632373113854,0.3868312757201646
-0.0006858710562414267,0.96639231824417,1.0411522633744856,0.43895747599451296
0.4327846364883402,0.5342935528120714,-0.0006858710562414267,0.24074074074074076
0.644718792866941,0.7935528120713305,-0.0006858710562414267,0.3943758573388203
-0.0006858710562414267,0.3628257887517147,0.3628257887517147,0.19684499314128945
0.01577503429355281,0.9389574759945128,-0.0006858710562414267,0.33127572016460904
-0.0006858710562414267,0.3943758573388203,0.5534979423868313,0.32853223593964337
0.5061728395061729,0.7242798353909464,0.6694101508916324,0.4417009602194787
-0.0006858710562414267,0.7832647462277091,0.911522633744856,0.5836762688614541
0.6248285322359396,1.3347050754458158,-0.0006858710562414267,0.3943758573388203
0.6941015089163237,0.9958847736625512,-0.0006858710562414267,0.3820301783264746
-0.0006858710562414267,0.5116598079561042,-0.0006858710562414267,0.1502057613168724
0.4128943758573388,0.8936899862825788,0.6735253772290809,0.4567901234567901
1.2887517146776406,1.5240054869684498,-0.0006858710562414267,0.3532235939643347
0.3868312757201646,0.578875171467764,-0.0006858710562414267,0.2462277091906721
-0.0006858710562414267,0.5699588477366255,0.5706447187928669,0.2921810699588477
0.21879286694101507,0.7441700960219478,-0.0006858710562414267,0.3353909465020576
-0.0006858710562414267,0.5754458161865569,0.5240054869684501,0.25925925925925924
0.3161865569272977,0.3161865569272977,0.3161865569272977,0.20301783264746226
0.15569272976680382,0.6522633744855967,-0.0006858710562414267,0.19341563786008228
0.2297668038408779,0.4602194787379972,0.14540466392318244,0.16392318244170095
-0.0006858710562414267,1.2119341563786008,-0.0006858710562414267,-0.0006858710562414267
-0.0006858710562414267,0.3010973936899863,0.3751714677640604,0.3010973936899863
0.3065843621399177,0.6138545953360768,0.6577503429355281,0.3484224965706447
0.8230452674897119,0.8477366255144032,-0.0006858710562414267,0.27709190672153633
0.02194787379972565,1.0713305898491083,-0.0006858710562414267,0.5192043895747599
-0.0006858710562414267,0.7297668038408779,-0.0006858710562414267,0.31550068587105623
-0.0006858710562414267,0.2626886145404664,0.4588477366255144,0.2736625514403292
-0.0006858710562414267,0.882716049382716,0.7647462277091907,0.3161865569272977
-0.0006858710562414267,0.4684499314128944,0.6001371742112482,0.2736625514403292
-0.0006858710562414267,0.4190672153635117,0.4190672153635117,0.3614540466392318
-0.0006858710562414267,0.6941015089163237,-0.0006858710562414267,-0.0006858710562414267
0.40260631001371744,0.6783264746227708,-0.0006858710562414267,-0.0006858710562414267
-0.0006858710562414267,-0.0006858710562414267,-0.0006858710562414267,0.2873799725651577
0.4108367626886145,0.8463648834019204,-0.0006858710562414267,0.32853223593964337
0.4883401920438957,0.6001371742112482,-0.0006858710562414267,0.2956104252400549
0.7167352537722907,0.8319615912208504,0.7064471879286693,0.34636488340192045
0.44375857338820296,0.5644718792866941,0.6035665294924554,0.4684499314128944
0.2119341563786008,0.4657064471879286,0.5411522633744856,0.2873799725651577
0.7962962962962963,1.0884773662551441,-0.0006858710562414267,0.3230452674897119
0.3559670781893004,0.6577503429355281,-0.0006858710562414267,0.2956104252400549
0.07338820301783264,0.313443072702332,-0.0006858710562414267,0.2503429355281207
0.3895747599451303,0.6508916323731139,-0.0006858710562414267,-0.0006858710562414267
0.8223593964334704,1.1035665294924553,-0.0006858710562414267,0.32853223593964337
-0.0006858710562414267,0.5075445816186557,0.5171467764060357,0.32578875171467764
-0.0006858710562414267,-0.0006858710562414267,-0.0006858710562414267,0.2805212620027435
-0.0006858710562414267,0.8401920438957475,-0.0006858710562414267,0.5068587105624143
0.1529492455418381,0.7126200274348422,0.4053497942386831,0.16392318244170095
-0.0006858710562414267,0.7215363511659808,0.6433470507544581,0.44375857338820296
-0.0006858710562414267,0.43895747599451296,-0.0006858710562414267,0.186556927297668
0.07064471879286692,0.5404663923182441,-0.0006858710562414267,0.1707818930041152
-0.0006858710562414267,0.5432098765432098,0.3559670781893004,-0.0006858710562414267
0.4828532235939643,1.2640603566529491,-0.0006858710562414267,0.3737997256515775
0.30384087791495196,0.6810699588477366,0.43758573388203015,0.2222222222222222
0.1707818930041152,0.2626886145404664,0.4492455418381344,0.2736625514403292
0.6742112482853223,0.8662551440329218,0.9691358024691358,0.5425240054869684
0.0233196159122085,1.2400548696844993,-0.0006858710562414267,0.3079561042524005
0.5301783264746227,0.7043895747599451,0.6056241426611797,0.12277091906721535
0.28669410150891633,0.4993141289437586,0.4993141289437586,0.3010973936899863
0.11591220850480108,0.7482853223593964,-0.0006858710562414267,0.19684499314128945
-0.0006858710562414267,0.7709190672153635,-0.0006858710562414267,0.294238683127572
1.0075445816186557,1.146776406035665,1.0438957475994513,0.406721536351166
-0.0006858710562414267,0.4986282578875171,0.4986282578875171,0.26680384087791503
0.6426611796982167,0.6426611796982167,-0.0006858710562414267,0.36968449931412894
-0.0006858710562414267,0.5013717421124828,0.2400548696844993,0.1803840877914952
0.39026063100137176,0.7400548696844993,-0.0006858710562414267,0.19684499314128945
0.20507544581618653,0.821673525377229,-0.0006858710562414267,0.3628257887517147
-0.0006858710562414267,0.9334705075445816,-0.0006858710562414267,0.29766803840877915
0.3353909465020576,0.3559670781893004,-0.0006858710562414267,-0.0006858710562414267
0.08161865569272976,0.7386831275720164,-0.0006858710562414267,0.3010973936899863
0.07887517146776404,0.4602194787379972,-0.0006858710562414267,-0.0006858710562414267
0.35048010973936894,0.4519890260631002,0.4711934156378601,0.3100137174211248
0.3882030178326473,0.6906721536351166,-0.0006858710562414267,0.5137174211248285
0.3045267489711934,0.6330589849108368,0.644718792866941,0.3333333333333333
0.4759945130315501,0.6796982167352538,0.7071330589849109,0.26680384087791503
0.27709190672153633,0.7283950617283951,-0.0006858710562414267,0.4272976680384088
0.6886145404663923,0.868312757201646,-0.0006858710562414267,0.3223593964334705
0.39026063100137176,1.0013717421124828,-0.0006858710562414267,0.3010973936899863
-0.0006858710562414267,0.8936899862825788,-0.0006858710562414267,0.3628257887517147
0.4759945130315501,0.8319615912208504,-0.0006858710562414267,0.2174211248285322
-0.0006858710562414267,1.3072702331961592,-0.0006858710562414267,0.5246913580246914
0.4574759945130316,0.6879286694101509,0.5809327846364883,0.4519890260631002
0.5624142661179699,0.6358024691358024,0.5727023319615911,0.3216735253772291
0.2956104252400549,0.5919067215363512,-0.0006858710562414267,-0.0006858710562414267
0.8909465020576132,1.188614540466392,-0.0006858710562414267,0.4519890260631002
0.34705075445816186,0.6234567901234568,0.32510288065843623,0.4931412894375857
0.4650205761316872,1.0212620027434842,-0.0006858710562414267,0.3950617283950617
0.9128943758573388,1.1844993141289435,-0.0006858710562414267,0.3449931412894376
-0.0006858710562414267,0.6646090534979424,0.5061728395061729,0.2599451303155007
0.1426611796982167,0.4897119341563786,-0.0006858710562414267,0.12277091906721535
-0.0006858710562414267,0.6056241426611797,0.7887517146776406,0.2969821673525377
0.4657064471879286,0.7400548696844993,-0.0006858710562414267,-0.0006858710562414267
-0.0006858710562414267,0.6138545953360768,0.3065843621399177,0.16392318244170095
0.49039780521262,0.6639231824417009,-0.0006858710562414267,0.3010973936899863
0.9595336076817558,1.1721536351165978,-0.0006858710562414267,0.593278463648834
0.2846364883401921,0.5651577503429355,0.6138545953360768,0.3388203017832647
0.2935528120713306,1.098079561042524,-0.0006858710562414267,0.3861454046639232
-0.0006858710562414267,0.8223593964334704,-0.0006858710562414267,0.21330589849108367
-0.0006858710562414267,0.39163237311385457,0.3587105624142661,-0.0006858710562414267
-0.0006858710562414267,-0.0006858710562414267,-0.0006858710562414267,0.4279835390946502
-0.0006858710562414267,0.5301783264746227,0.8182441700960219,0.4657064471879286
0.15157750342935528,0.6790123456790124,0.6550068587105624,0.4643347050754458
0.03840877914951989,0.9540466392318244,0.733196159122085,0.3943758573388203
0.4519890260631002,0.8443072702331961,-0.0006858710562414267,0.3532235939643347
0.6961591220850479,1.0775034293552812,0.7510288065843621,0.4972565157750343
0.8230452674897119,1.056241426611797,-0.0006858710562414267,0.3641975308641976
-0.0006858710562414267,0.6042524005486968,-0.0006858710562414267,-0.0006858710562414267
0.25308641975308643,0.7873799725651577,0.3196159122085048,0.1474622770919067
0.2400548696844993,0.4410150891632373,0.37448559670781895,-0.0006858710562414267
0.25925925925925924,1.108367626886145,-0.0006858710562414267,0.20713305898491086
0.882716049382716,1.0843621399176957,0.3772290809327846,0.5404663923182441
-0.0006858710562414267,0.5754458161865569,0.602880658436214,0.3010973936899863
-0.0006858710562414267,1.1556927297668038,-0.0006858710562414267,0.3497942386831276
0.2462277091906721,0.4931412894375857,-0.0006858710562414267,0.4519890260631002
0.43758573388203015,0.7400548696844993,-0.0006858710562414267,0.3614540466392318
0.3388203017832647,0.7290809327846365,0.4814814814814815,0.3449931412894376
0.19684499314128945,0.9334705075445816,-0.0006858710562414267,0.3449931412894376
0.958161865569273,1.1008230452674896,-0.0006858710562414267,0.4218106995884773
0.32647462277091904,0.8237311385459534,-0.0006858710562414267,0.3943758573388203
0.569272976680384,0.7887517146776406,0.6138545953360768,0.3566529492455418
0.03840877914951989,0.7208504801097393,0.4574759945130316,0.308641975308642
1.3052126200274348,1.5192043895747598,-0.0006858710562414267,0.7990397805212621
-0.0006858710562414267,0.6632373113854595,-0.0006858710562414267,0.32853223593964337
0.2983539094650205,0.5178326474622771,0.5178326474622771,0.3010973936899863
0.24074074074074076,0.5432098765432098,0.6172839506172839,0.1474622770919067
-0.0006858710562414267,-0.0006858710562414267,-0.0006858710562414267,0.17215363511659806
-0.0006858710562414267,0.9334705075445816,0.4931412894375857,0.33127572016460904
-0.0006858710562414267,0.3449931412894376,0.21604938271604934,0.3943758573388203
-0.0006858710562414267,0.7585733882030178,1.0404663923182442,0.5754458161865569
0.4183813443072702,0.8141289437585734,-0.0006858710562414267,0.3401920438957476
-0.0006858710562414267,0.4519890260631002,0.4821673525377229,0.12277091906721535
0.7441700960219478,0.7441700960219478,-0.0006858710562414267,0.3614540466392318
0.7901234567901234,1.0919067215363512,-0.0006858710562414267,0.4670781893004115
0.20301783264746226,0.5843621399176955,0.8072702331961591,0.3010973936899863
0.4286694101508916,0.4965706447187929,0.5164609053497943,0.33127572016460904
0.3834019204389575,0.98079561042524,-0.0006858710562414267,0.4561042524005487
-0.0006858710562414267,0.6646090534979424,0.5061728395061729,0.2599451303155007
0.26680384087791503,0.5919067215363512,-0.0006858710562414267,0.24074074074074076
0.387517146776406,0.5857338820301783,0.41152263374485604,0.3010973936899863
0.7716049382716049,1.183127572016461,-0.0006858710562414267,0.5384087791495199
0.7098765432098765,0.9320987654320988,0.9320987654320988,0.5445816186556927
-0.0006858710562414267,0.5171467764060357,0.6364883401920439,-0.0006858710562414267
0.7455418381344306,1.1742112482853222,-0.0006858710562414267,0.5864197530864197
-0.0006858710562414267,0.7681755829903978,-0.0006858710562414267,0.3010973936899863
0.43895747599451296,0.8196159122085047,-0.0006858710562414267,0.32373113854595337
0.4224965706447188,0.4224965706447188,0.3045267489711934,0.2722908093278464
0.453360768175583,0.5809327846364883,-0.0006858710562414267,0.2873799725651577
0.21330589849108367,0.4931412894375857,0.3861454046639232,0.16392318244170095
-0.0006858710562414267,0.97599451303155,-0.0006858710562414267,0.34224965706447186
-0.0006858710562414267,0.7812071330589849,-0.0006858710562414267,0.23868312757201646
0.28669410150891633,0.7537722908093278,-0.0006858710562414267,0.21330589849108367
0.7297668038408779,0.7928669410150891,0.6042524005486968,0.31069958847736623
0.5390946502057613,0.7482853223593964,-0.0006858710562414267,0.3449931412894376
0.32030178326474623,0.5919067215363512,-0.0006858710562414267,-0.0006858710562414267
0.02400548696844993,0.8305898491083676,-0.0006858710562414267,0.3148148148148148
0.5631001371742113,0.6165980795610425,0.6303155006858709,0.4410150891632373
0.49039780521262,0.6783264746227708,-0.0006858710562414267,0.3943758573388203
0.25857338820301784,0.4718792866941015,0.4814814814814815,0.2043895747599451
0.2462277091906721,0.733196159122085,-0.0006858710562414267,0.3058984910836763
0.6481481481481481,0.9842249657064472,-0.0006858710562414267,0.33127572016460904
-0.0006858710562414267,0.4698216735253773,0.35459533607681754,0.14334705075445814
0.23319615912208505,0.5466392318244171,0.5596707818930041,0.2949245541838135
0.0102880658436214,0.8552812071330591,-0.0006858710562414267,0.2997256515775034
-0.0006858710562414267,1.0267489711934157,-0.0006858710562414267,0.4622770919067215
-0.0006858710562414267,0.6920438957475994,0.8614540466392318,0.26680384087791503
0.3765432098765432,0.4883401920438957,0.5075445816186557,0.2969821673525377
0.3587105624142661,0.5919067215363512,-0.0006858710562414267,0.3943758573388203
0.03772290809327846,1.6399176954732508,-0.0006858710562414267,0.6632373113854595
-0.0006858710562414267,0.4314128943758573,0.4602194787379972,0.191358024691358
0.3868312757201646,0.8244170096021948,0.8950617283950617,0.4938271604938271
0.2194787379972565,0.33058984910836764,0.3449931412894376,0.191358024691358
0.5768175582990398,0.6248285322359396,-0.0006858710562414267,0.2297668038408779
0.0102880658436214,0.9410150891632372,-0.0006858710562414267,0.294238683127572
-0.0006858710562414267,0.8182441700960219,-0.0006858710562414267,0.21330589849108367
0.4718792866941015,1.0020576131687242,0.8936899862825788,0.5548696844993141
-0.0006858710562414267,0.33058984910836764,0.3449931412894376,0.19684499314128945
0.1241426611796982,0.612482853223594,-0.0006858710562414267,0.21056241426611794
0.4279835390946502,0.5891632373113854,0.7537722908093278,0.3010973936899863
0.2448559670781893,0.33058984910836764,0.3449931412894376,0.1803840877914952
0.01577503429355281,0.9691358024691358,-0.0006858710562414267,0.3381344307270233
0.2750342935528121,0.6824417009602195,0.5,0.3127572016460905
-0.0006858710562414267,1.1611796982167353,-0.0006858710562414267,0.5603566529492455
0.06378600823045266,0.5034293552812071,0.4718792866941015,0.1502057613168724
0.7386831275720164,1.0733882030178326,-0.0006858710562414267,0.5137174211248285
0.2249657064471879,0.4698216735253773,-0.0006858710562414267,-0.0006858710562414267
-0.0006858710562414267,0.36968449931412894,0.3772290809327846,0.24074074074074076
-0.0006858710562414267,0.4286694101508916,0.4046639231824417,0.19684499314128945
0.4759945130315501,0.649519890260631,0.6083676268861454,0.3168724279835391
0.6364883401920439,1.2647462277091903,-0.0006858710562414267,0.41358024691358025
-0.0006858710562414267,0.6989026063100137,0.6989026063100137,0.3010973936899863
-0.0006858710562414267,0.9368998628257889,-0.0006858710562414267,0.308641975308642
-0.0006858710562414267,0.5754458161865569,0.5672153635116598,0.34224965706447186
0.4773662551440329,0.9897119341563786,0.4794238683127572,0.2661179698216735
-0.0006858710562414267,0.4986282578875171,-0.0006858710562414267,-0.0006858710562414267
1.0781893004115226,1.0781893004115226,-0.0006858710562414267,0.3683127572016461
-0.0006858710562414267,0.5466392318244171,0.5768175582990398,0.3559670781893004
0.18449931412894371,0.892318244170096,-0.0006858710562414267,0.21124828532235934
0.6316872427983539,0.9005486968449931,-0.0006858710562414267,0.20096021947873802
-0.0006858710562414267,0.6680384087791494,0.8813443072702332,0.2935528120713306
0.3443072702331962,0.5919067215363512,0.5919067215363512,0.4609053497942387
0.9142661179698216,1.0994513031550068,-0.0006858710562414267,0.4519890260631002
0.2469135802469136,0.6598079561042524,0.5679012345679012,0.3861454046639232
-0.0006858710562414267,-0.0006858710562414267,-0.0006858710562414267,0.21056241426611794
0.4602194787379972,0.9334705075445816,-0.0006858710562414267,0.6056241426611797
-0.0006858710562414267,1.0157750342935528,0.7482853223593964,0.5946502057613169
0.34636488340192045,0.34636488340192045,-0.0006858710562414267,0.33676268861454045
0.1598079561042524,0.6344307270233196,-0.0006858710562414267,0.33127572016460904
-0.0006858710562414267,0.4657064471879286,-0.0006858710562414267,0.3449931412894376
0.40260631001371744,0.9746227709190672,-0.0006858710562414267,0.3943758573388203
0.4890260631001372,0.5493827160493827,0.4855967078189301,0.2825788751714678
0.25857338820301784,0.4931412894375857,0.4931412894375857,0.16392318244170095
0.2757201646090535,0.5068587105624143,-0.0006858710562414267,0.6330589849108368
0.51440329218107,0.7832647462277091,-0.0006858710562414267,0.3449931412894376
-0.0006858710562414267,0.7503429355281207,0.5781893004115226,0.7215363511659808
0.15432098765432098,0.9492455418381344,-0.0006858710562414267,0.3004115226337449
0.3587105624142661,0.789437585733882,0.7578875171467764,0.4595336076817558
0.4245541838134431,0.8497942386831275,-0.0006858710562414267,0.23113854595336075
0.3737997256515775,0.5589849108367627,-0.0006858710562414267,0.1803840877914952
-0.0006858710562414267,0.6522633744855967,0.4080932784636489,0.4602194787379972
-0.0006858710562414267,1.069272976680384,-0.0006858710562414267,0.392318244170096
0.08161865569272976,0.5919067215363512,-0.0006858710562414267,0.2736625514403292
-0.0006858710562414267,1.4540466392318243,-0.0006858710562414267,0.5013717421124828
0.2681755829903978,0.7949245541838134,0.593278463648834,0.34567901234567894
0.2880658436213992,0.5528120713305898,0.5528120713305898,0.3936899862825789
0.6200274348422496,0.8648834019204389,-0.0006858710562414267,0.39163237311385457
0.6193415637860082,0.9005486968449931,-0.0006858710562414267,0.4286694101508916
-0.0006858710562414267,1.0061728395061729,-0.0006858710562414267,0.6152263374485597
0.294238683127572,1.0795610425240054,-0.0006858710562414267,0.3621399176954733
-0.0006858710562414267,0.4279835390946502,0.4279835390946502,0.3614540466392318
0.4108367626886145,0.6248285322359396,0.4444444444444444,0.3010973936899863
0.4204389574759945,0.5877914951989026,-0.0006858710562414267,-0.0006858710562414267
0.3079561042524005,0.6042524005486968,-0.0006858710562414267,0.191358024691358
-0.0006858710562414267,0.4780521262002743,0.4780521262002743,0.2626886145404664
-0.0006858710562414267,0.7393689986282579,0.5754458161865569,0.4691358024691358
0.14334705075445814,0.5342935528120714,0.5342935528120714,-0.0006858710562414267
0.19958847736625512,0.5260631001371742,0.3888888888888889,0.19204389574759945
0.5445816186556927,0.5445816186556927,0.5445816186556927,0.3689986282578875
0.8806584362139918,0.9705075445816186,-0.0006858710562414267,0.2860082304526749
0.5610425240054869,0.6872427983539094,-0.0006858710562414267,0.40260631001371744
0.2873799725651577,0.6234567901234568,0.44375857338820296,0.19272976680384085
0.4444444444444444,0.6680384087791494,0.6680384087791494,0.3943758573388203
0.2626886145404664,0.4807956104252401,0.4807956104252401,0.3689986282578875
-0.0006858710562414267,0.7482853223593964,-0.0006858710562414267,0.20507544581618653
0.5761316872427983,0.7983539094650205,-0.0006858710562414267,0.2565157750342936
0.19204389574759945,0.7043895747599451,0.8511659807956103,0.4677640603566529
-0.0006858710562414267,1.056241426611797,-0.0006858710562414267,0.5775034293552812
0.612482853223594,0.612482853223594,-0.0006858710562414267,0.3779149519890261
-0.0006858710562414267,1.0075445816186557,1.2462277091906722,0.5960219478737997
1.003429355281207,1.3710562414266116,-0.0006858710562414267,0.6083676268861454
0.4794238683127572,0.4794238683127572,0.7681755829903978,0.5109739368998628
-0.0006858710562414267,0.21810699588477364,0.25377229080932784,-0.0006858710562414267
0.17901234567901236,0.5898491083676268,-0.0006858710562414267,0.3689986282578875
0.8731138545953361,1.2997256515775033,-0.0006858710562414267,0.4849108367626886
0.35459533607681754,0.4773662551440329,0.5507544581618655,0.2873799725651577
0.4657064471879286,0.6659807956104252,-0.0006858710562414267,0.16392318244170095
0.34705075445816186,0.5432098765432098,0.2222222222222222,0.2805212620027435
0.8470507544581618,1.4643347050754458,-0.0006858710562414267,0.3511659807956104
0.0102880658436214,0.4986282578875171,0.5541838134430727,0.3737997256515775
